,Date,Total Fossil Fuels Production,Nuclear Electric Power Production,Total Renewable Energy Production,Total Primary Energy Production,Primary Energy Imports,Primary Energy Exports,Primary Energy Net Imports,Primary Energy Stock Change and Other,Total Fossil Fuels Consumption,Nuclear Electric Power Consumption,Total Renewable Energy Consumption,Total Primary Energy Consumption,Year,Self_Sufficiency_Ratio,Net Energy Movement,Renewable Energy Ratio,Fossil Fuel Dependency,Nuclear Energy Share
0,1973-01-31,4.932632,0.068103,0.403981,5.404715,1.17308,0.125781,1.047299,0.771858,6.747651,0.068103,0.403981,7.223873,1973,0.7481741442575195,1.047299,0.07474603193692914,0.9340766372830752,0.012600664419863026
1,1973-02-28,4.729582,0.064634,0.3609,5.155115,1.168005,0.120883,1.047122,0.390129,6.163095,0.064634,0.3609,6.592366,1973,0.7819825234217882,1.0471219999999999,0.07000813754882286,0.934883621449416,0.012537838632115867
2,1973-03-31,4.946902,0.072494,0.400161,5.419556,1.309473,0.13995,1.169523,-0.06764,6.044647,0.072494,0.400161,6.521439,1973,0.8310368309816284,1.169523,0.07383649140261675,0.9268885287434262,0.013376372529410159
3,1973-04-30,4.716271,0.06407,0.38047,5.160812,1.085169,0.194185,0.890984,-0.110067,5.493184,0.06407,0.38047,5.941729,1973,0.8685707476729417,0.890984,0.07372289476927274,0.9245093473633685,0.012414713033530382
4,1973-05-31,4.956995,0.062111,0.392141,5.411246,1.162804,0.196775,0.966029,-0.305335,5.613551,0.062111,0.392141,6.07194,1973,0.89118897749319,0.9660289999999999,0.07246778283596791,0.9245069944696424,0.0114781327627685
5,1973-06-30,4.716096,0.073968,0.377232,5.167296,1.129614,0.178871,0.950743,-0.315356,5.347479,0.073968,0.377232,5.802683,1973,0.8905011698898596,0.9507429999999999,0.07300375283320328,0.9215528402981862,0.014314643480845688
6,1973-07-31,4.748276,0.07589,0.367325,5.191492,1.216246,0.164134,1.052112,-0.291695,5.504556,0.07589,0.367325,5.951909,1973,0.8722398141503844,1.052112,0.07075518945228076,0.9248387366137487,0.014618148308809874
7,1973-08-31,5.041997,0.084883,0.353757,5.480638,1.297848,0.191049,1.106799,-0.39578,5.748879,0.084883,0.353757,6.191657,1973,0.8851649889520689,1.1067989999999999,0.064546682338808,0.9284879637227965,0.015487795399002817
8,1973-09-30,4.731504,0.085724,0.307006,5.124234,1.226145,0.146492,1.079652,-0.430371,5.376782,0.085724,0.307006,5.773515,1973,0.8875414717031134,1.079653,0.0599125644925661,0.9312839751866931,0.01672913453991367
9,1973-10-31,4.998321,0.081971,0.323453,5.403745,1.315774,0.207655,1.108119,-0.337003,5.7653,0.081971,0.323453,6.174862,1973,0.8751199621951065,1.108119,0.05985719163283982,0.9336726877458962,0.01516929462807738
10,1973-11-30,4.810504,0.088773,0.337817,5.237093,1.321809,0.183453,1.138356,0.143584,6.08844,0.088773,0.337817,6.519033,1973,0.8033542704876627,1.138356,0.06450467845424933,0.9339483325210963,0.01695081603477349
11,1973-12-31,4.880197,0.087557,0.406694,5.374447,1.207179,0.183859,1.023319,0.489137,6.388515,0.087557,0.406694,6.886904,1973,0.7803865133011872,1.02332,0.07567178539485085,0.9276323584588952,0.016291350533366503
12,1974-01-31,4.961042,0.084855,0.437467,5.483364,1.083235,0.121461,0.961774,0.458905,6.378043,0.084855,0.437467,6.904043,1974,0.7942250649365886,0.9617739999999999,0.07978076961514866,0.923812757249629,0.015474989440788537
13,1974-02-28,4.569843,0.090577,0.399942,5.060362,0.955624,0.164831,0.790793,0.463145,5.820458,0.090577,0.399942,6.3143,1974,0.8014129832285446,0.7907930000000001,0.07903426671846797,0.9217899054527026,0.01789931234168623
14,1974-03-31,4.881263,0.097966,0.423474,5.402702,1.064548,0.132223,0.932325,0.035739,5.845649,0.097966,0.423474,6.370767,1974,0.8480457690573207,0.9323250000000001,0.07838189113521346,0.917573818034783,0.018132778746634555
15,1974-04-30,4.775157,0.079566,0.422323,5.277046,1.156477,0.186646,0.969831,-0.38581,5.355618,0.079566,0.422323,5.861066,1974,0.9003560103230368,0.969831,0.08003019113344852,0.9137617627919562,0.01507775372812744
16,1974-05-31,4.966595,0.073242,0.427657,5.467495,1.280713,0.217693,1.06302,-0.66603,5.359907,0.073242,0.427657,5.864485,1974,0.9323060763221324,1.06302,0.07821808707643994,0.9139603903838103,0.013395897024139939
17,1974-06-30,4.557055,0.079015,0.409281,5.045352,1.211565,0.225425,0.986139,-0.389243,5.150392,0.079015,0.409281,5.642248,1974,0.8942095420123327,0.98614,0.08112040547418693,0.9128262352168851,0.015660948928835888
18,1974-07-31,4.716243,0.113953,0.409719,5.239915,1.28033,0.200632,1.079698,-0.334259,5.458003,0.113953,0.409719,5.985353,1974,0.8754563014077866,1.079698,0.07819191723529867,0.9118932500723015,0.021747108493172122
19,1974-08-31,4.736135,0.137654,0.386101,5.259889,1.260397,0.19058,1.069817,-0.314204,5.488069,0.137654,0.386101,6.015502,1974,0.8743890368584368,1.069817,0.07340478097541603,0.9123210332238275,0.026170514244692234
20,1974-09-30,4.614156,0.12288,0.35391,5.090946,1.154422,0.169578,0.984844,-0.364592,5.230848,0.12288,0.35391,5.711198,1974,0.8913972164859281,0.984844,0.06951753171218081,0.9158933029462469,0.024136967864125843
21,1974-10-31,4.900053,0.121248,0.343703,5.365003,1.232624,0.246304,0.98632,-0.169305,5.713389,0.121248,0.343703,6.182018,1974,0.8678400806985679,0.98632,0.06406389707517404,0.9241948179380908,0.0225998009693564
22,1974-11-30,4.181238,0.122819,0.351633,4.65569,1.305091,0.225305,1.079786,0.50007,5.757535,0.122819,0.351633,6.235546,1974,0.7466371028294876,1.079786,0.07552758022978334,0.9233409552266953,0.026380407630233114
23,1974-12-31,4.435595,0.148309,0.376642,4.960546,1.31925,0.122687,1.196563,0.68555,6.314029,0.148309,0.376642,6.842659,1974,0.7249442066307848,1.196563,0.07592752894540238,0.9227449446187512,0.029897716904550425
24,1975-01-31,4.731639,0.153503,0.392756,5.277898,1.347568,0.162773,1.184795,0.593424,6.508066,0.153503,0.392756,7.056118,1975,0.7479889083487551,1.184795,0.07441523121515421,0.9223295302034349,0.029084116441810734
25,1975-02-28,4.381549,0.140232,0.368278,4.890059,1.108542,0.171418,0.937124,0.341812,5.658866,0.140232,0.368278,6.168996,1975,0.7926831205596502,0.937124,0.07531156577047435,0.917307451650155,0.028676954613431043
26,1975-03-31,4.643579,0.163893,0.42349,5.230962,1.140333,0.199517,0.940816,0.211704,5.794307,0.163893,0.42349,6.383482,1975,0.819452768880683,0.9408160000000001,0.08095833997647087,0.9077031939621667,0.0313313306424325
27,1975-04-30,4.533965,0.146773,0.405368,5.086106,0.97805,0.208831,0.76922,-0.057411,5.244039,0.146773,0.405368,5.797914,1975,0.8772303280110744,0.769219,0.07970105223917866,0.9044699524691122,0.028857636864037042
28,1975-05-31,4.644549,0.15158,0.421283,5.217412,1.040395,0.234229,0.806166,-0.531911,4.917011,0.15158,0.421283,5.491667,1975,0.9500597905881767,0.8061659999999999,0.08074558804250076,0.8953585495988741,0.029052718090884902
29,1975-06-30,4.553746,0.140348,0.411622,5.105715,1.033375,0.215488,0.817887,-0.487975,4.881923,0.140348,0.411622,5.435627,1975,0.9393056219641266,0.8178869999999999,0.08061985441803939,0.8981342906715268,0.02748841249462612
30,1975-07-31,4.396385,0.169294,0.398459,4.964138,1.168491,0.172327,0.996164,-0.291195,5.099561,0.169294,0.398459,5.669107,1975,0.8756472580249411,0.9961639999999999,0.08026751069369949,0.8995351472462946,0.03410340324946647
31,1975-08-31,4.518846,0.174883,0.36823,5.061959,1.226702,0.203021,1.023681,-0.341322,5.199413,0.174883,0.36823,5.744318,1975,0.8812114858543695,1.0236809999999998,0.07274456391290408,0.905140175039056,0.03454848211927438
32,1975-09-30,4.486607,0.158543,0.341957,4.987107,1.275391,0.168853,1.106538,-0.595252,4.996158,0.158543,0.341957,5.498393,1975,0.9070117396119193,1.106538,0.0685682099862706,0.9086578569411099,0.0317905751771518
33,1975-10-31,4.700282,0.161078,0.368786,5.230146,1.235454,0.16808,1.067373,-0.388816,5.377048,0.161078,0.368786,5.908704,1975,0.8851595882955045,1.067374,0.07051160713295575,0.9100215546421009,0.030797993019697725
34,1975-11-30,4.461868,0.155988,0.383196,5.001053,1.215872,0.238836,0.977036,-0.127678,5.309492,0.155988,0.383196,5.850411,1975,0.8548207980601704,0.977036,0.07662306318289368,0.9075417094628052,0.031191031168835842
35,1975-12-31,4.643518,0.183682,0.403696,5.230896,1.262216,0.179878,1.082337,0.613458,6.337521,0.183682,0.403696,6.926691,1975,0.7551796377231207,1.082338,0.07717530610434617,0.9149420697415259,0.035114825452465505
36,1976-01-31,4.59452,0.177844,0.421775,5.19414,1.3127,0.133918,1.178782,0.939402,6.710216,0.177844,0.421775,7.312324,1976,0.7103268400032602,1.178782,0.08120208542703894,0.9176584626173566,0.03423935434932443
37,1976-02-29,4.416439,0.158824,0.396173,4.971436,1.229336,0.130286,1.09905,0.322967,5.836128,0.158824,0.396173,6.393452,1976,0.7775824390329356,1.09905,0.0796898521875772,0.9128289381073011,0.03194730858448143
38,1976-03-31,4.753379,0.15458,0.427044,5.335003,1.305794,0.148215,1.157579,-0.100949,5.807521,0.15458,0.427044,6.391633,1976,0.8346854395426021,1.157579,0.08004569069595649,0.908613025810462,0.02897467911451971
39,1976-04-30,4.543052,0.121316,0.396931,5.061299,1.253496,0.203014,1.050483,-0.256462,5.334664,0.121316,0.396931,5.855319,1976,0.8643933831786108,1.050482,0.07842472851337176,0.9110799941045057,0.02396934067716608
40,1976-05-31,4.622377,0.131784,0.415728,5.169888,1.236985,0.193529,1.043456,-0.420022,5.243322,0.131784,0.415728,5.793322,1976,0.8923874764772268,1.043456,0.08041334744582473,0.905063105416892,0.025490687612574975
41,1976-06-30,4.575462,0.174072,0.411555,5.16109,1.399163,0.222274,1.176889,-0.513435,5.236508,0.174072,0.411555,5.824544,1976,0.8860934006164258,1.1768889999999999,0.07974187623157124,0.8990417103896887,0.033727759058648464
42,1976-07-31,4.313708,0.195628,0.421425,4.930762,1.511982,0.1835,1.328482,-0.234563,5.40514,0.195628,0.421425,6.024682,1976,0.8184269310811756,1.328482,0.08546853407242126,0.8971660246964072,0.039675003579568435
43,1976-08-31,4.487455,0.202851,0.398129,5.088436,1.429463,0.164321,1.265142,-0.382852,5.367256,0.202851,0.398129,5.970726,1976,0.852230700253202,1.265142,0.07824191952104734,0.8989285390084891,0.0398650980379826
44,1976-09-30,4.530889,0.191006,0.356984,5.07888,1.476783,0.197788,1.278995,-0.618356,5.18912,0.191006,0.356984,5.739519,1976,0.8848964521242982,1.2789949999999999,0.07028793749803107,0.9041036365590915,0.03760789780424031
45,1976-10-31,4.600868,0.191723,0.369186,5.161777,1.467472,0.200412,1.267061,-0.18424,5.681201,0.191723,0.369186,6.244598,1976,0.8265987658452953,1.26706,0.07152304332403357,0.9097784997529064,0.03714282891337615
46,1976-11-30,4.547319,0.178235,0.351386,5.07694,1.508602,0.214592,1.29401,0.358976,6.197897,0.178235,0.351386,6.729925,1976,0.7543828497345809,1.29401,0.06921216323218317,0.9209459243602269,0.03510677691680422
47,1976-12-31,4.698756,0.233256,0.360834,5.292846,1.628283,0.179839,1.448444,0.917189,7.0619,0.233256,0.360834,7.658479,1976,0.6911092920670018,1.4484439999999998,0.06817390870620456,0.9221021563158951,0.044070052293227496
48,1977-01-31,4.316486,0.238556,0.378521,4.933563,1.710226,0.100279,1.609947,1.3035085,7.230327,0.238556,0.378521,7.852451,1977,0.6282831946356622,1.609947,0.07672365793241111,0.9207732719376408,0.04835369488542053
49,1977-02-28,4.252271,0.211078,0.304328,4.767677,1.738127,0.127518,1.610609,0.276578,6.134899,0.211078,0.304328,6.654863,1977,0.7164200074441803,1.610609,0.06383150536414274,0.9218670617261392,0.04427271394433809
50,1977-03-31,4.888075,0.222619,0.368966,5.479659,1.809005,0.136544,1.672461,-0.578259,5.97723,0.222619,0.368966,6.573861,1977,0.8335526108629312,1.672461,0.06733375197252238,0.9092419203874252,0.040626433141186344
51,1977-04-30,4.597192,0.213943,0.351301,5.162437,1.623215,0.195647,1.427568,-0.6107,5.409177,0.213943,0.351301,5.979305,1977,0.8633841224021854,1.4275680000000002,0.06804945028869118,0.904649787893409,0.041442249077325306
52,1977-05-31,4.72232,0.221834,0.356923,5.301077,1.647862,0.210991,1.436871,-0.740491,5.413653,0.221834,0.356923,5.997456,1977,0.8838876016764442,1.436871,0.06733028024305249,0.9026582270882855,0.04184696807837351
53,1977-06-30,4.645165,0.23172,0.336485,5.213369,1.653446,0.208999,1.444448,-0.571927,5.512801,0.23172,0.336485,6.08589,1977,0.856632144189264,1.444447,0.06454271700315094,0.9058331649109661,0.04444726624952118
54,1977-07-31,4.417123,0.235032,0.336903,4.989057,1.732038,0.195242,1.536797,-0.330069,5.618804,0.235032,0.336903,6.195785,1977,0.8052340421754467,1.536796,0.0675283926401322,0.9068752385694469,0.04710950386014832
55,1977-08-31,4.607554,0.244991,0.335881,5.188426,1.642039,0.165718,1.47632,-0.364124,5.714704,0.244991,0.335881,6.300623,1977,0.8234782496905465,1.476321,0.06473658870724956,0.9070061801824995,0.04721875189122867
56,1977-09-30,4.803085,0.211395,0.328075,5.342555,1.593901,0.192805,1.401096,-0.663427,5.535869,0.211395,0.328075,6.080223,1977,0.8786774761386219,1.401096,0.06140788442982805,0.9104713758031572,0.03956814670134421
57,1977-10-31,4.8703,0.205053,0.341368,5.416721,1.619758,0.186155,1.433603,-0.577906,5.72095,0.205053,0.341368,6.272418,1977,0.8635778100247783,1.433603,0.06302115246474758,0.9120804767794494,0.03785555874116463
58,1977-11-30,4.821366,0.209548,0.370168,5.401081,1.525978,0.171202,1.354776,-0.270563,5.900695,0.209548,0.370168,6.485295,1977,0.8328196327229525,1.354776,0.06853590975584332,0.9098576086361531,0.0387974185167747
59,1977-12-31,4.12168,0.255994,0.400048,4.777722,1.652535,0.16079,1.491745,1.17278,6.781158,0.255994,0.400048,7.442248,1977,0.6419729630079514,1.491745,0.08373195426607075,0.9111706570380347,0.05358076505916418
60,1978-01-31,3.91598,0.282638,0.438983,4.637601,1.609273,0.076735,1.532539,1.3035085,6.994146,0.282638,0.438983,7.721485,1978,0.600609986291497,1.532538,0.09465734546805557,0.9058032230846785,0.06094487214402446
61,1978-02-28,3.676065,0.238869,0.391866,4.3068,1.42092,0.056798,1.364122,1.3035085,6.416481,0.238869,0.391866,7.052381,1978,0.6106873692728739,1.364122,0.09098774031763722,0.9098318709666992,0.055463220952911674
62,1978-03-31,4.352372,0.245611,0.433459,5.031442,1.646151,0.064605,1.581546,0.352515,6.280715,0.245611,0.433459,6.965503,1978,0.7223372095310274,1.581546,0.08615005400042373,0.9016886504822408,0.04881523030574535
63,1978-04-30,4.705855,0.192342,0.434379,5.332575,1.466543,0.132187,1.334356,-0.497,5.537677,0.192342,0.434379,6.169931,1978,0.8642843817864414,1.3343559999999999,0.08145764475886415,0.8975265687736217,0.03606925359699582
64,1978-05-31,4.959267,0.223373,0.475883,5.658523,1.479371,0.181963,1.297408,-0.617937,5.63302,0.223373,0.475883,6.337994,1978,0.8927939975960848,1.297408,0.0841002148440503,0.8887701692365124,0.039475495637289096
65,1978-06-30,4.7963,0.242728,0.432628,5.471656,1.512571,0.21968,1.292891,-0.614643,5.469015,0.242728,0.432628,6.149904,1978,0.8897140508209559,1.292891,0.07906710509578818,0.8892846132232307,0.04436097590930424
66,1978-07-31,4.632517,0.273603,0.431461,5.337581,1.600652,0.160129,1.440523,-0.437914,5.629409,0.273603,0.431461,6.34019,1978,0.8418645182557621,1.440523,0.08083455782685077,0.8878927918563955,0.05125973732295584
67,1978-08-31,4.841779,0.280082,0.408417,5.530277,1.601528,0.176105,1.425422,-0.459619,5.801865,0.280082,0.408417,6.496081,1978,0.8513251297205191,1.425423,0.07385109281144507,0.8931331059449535,0.05064520276289958
68,1978-09-30,4.564316,0.242769,0.392287,5.199372,1.682186,0.183946,1.49824,-0.61006,5.446963,0.242769,0.392287,6.087552,1978,0.85409898757333,1.49824,0.07544891960029018,0.8947706730061609,0.04669198510897085
69,1978-10-31,4.959112,0.251605,0.379436,5.590153,1.616595,0.222759,1.393835,-0.558751,5.788479,0.251605,0.379436,6.425237,1978,0.8700306307767324,1.393836,0.0678757808596652,0.9008973521132372,0.04500860709894703
70,1978-11-30,4.85622,0.272438,0.379078,5.507736,1.666014,0.236659,1.429356,-0.251623,6.02842,0.272438,0.379078,6.685469,1978,0.8238368916227119,1.4293550000000002,0.06882646517552765,0.9017198344648669,0.049464607599202286
71,1978-12-31,4.770957,0.278067,0.407564,5.456588,1.804366,0.208871,1.595495,0.422408,6.783142,0.278067,0.407564,7.474491,1978,0.7300280380296129,1.5954949999999999,0.07469209696608943,0.9075055411799946,0.05095986722838521
72,1979-01-31,4.742426,0.302351,0.447796,5.492573,1.769279,0.174569,1.594709,1.004923,7.336166,0.302351,0.447796,8.092205,1979,0.6787486229031519,1.59471,0.0815275463794473,0.9065719417637097,0.05504724288598439
73,1979-02-28,4.408445,0.281883,0.390487,5.080815,1.515101,0.15928,1.355821,0.973569,6.732512,0.281883,0.390487,7.410205,1979,0.6856510717314838,1.355821,0.07685518957096449,0.9085459848951547,0.05547987872024468
74,1979-03-31,4.952546,0.264739,0.457799,5.675084,1.708567,0.241045,1.467522,0.007815,6.42199,0.264739,0.457799,7.150421,1979,0.7936713097033028,1.467522,0.08066823328077612,0.8981275368261533,0.04664935356022924
75,1979-04-30,4.770662,0.200369,0.445932,5.416962,1.50324,0.233873,1.269367,-0.398909,5.635417,0.200369,0.445932,6.28742,1979,0.8615556142265031,1.269367,0.08232141927523214,0.8963003903031769,0.03698918323591711
76,1979-05-31,4.977269,0.163455,0.48908,5.629804,1.587866,0.250145,1.337721,-0.620881,5.688216,0.163455,0.48908,6.346644,1979,0.8870521176231091,1.337721,0.0868733618435029,0.8962557219216959,0.029033870450907346
77,1979-06-30,4.847761,0.174776,0.441683,5.464221,1.581381,0.250673,1.330708,-0.651859,5.520908,0.174776,0.441683,6.14307,1979,0.8894935268522092,1.330708,0.08083183311948766,0.8987213233773993,0.031985529135809106
78,1979-07-31,4.524046,0.226552,0.424513,5.175111,1.669406,0.265735,1.40367,-0.302246,5.619578,0.226552,0.424513,6.276536,1979,0.8245170584538988,1.403671,0.08202973810610052,0.8953311189484136,0.0437772252614485
79,1979-08-31,4.98963,0.263316,0.40921,5.662156,1.674783,0.259451,1.415332,-0.584493,5.814576,0.263316,0.40921,6.492996,1979,0.8720405803422643,1.4153319999999998,0.07227105717327463,0.8955151058155588,0.046504547031201535
80,1979-09-30,4.717572,0.237204,0.378903,5.333679,1.52275,0.218586,1.304164,-0.584935,5.431098,0.237204,0.378903,6.052908,1979,0.8811762874968527,1.304164,0.07103970823890976,0.8972708655079509,0.044472867602268526
81,1979-10-31,5.178934,0.227745,0.397602,5.804281,1.694041,0.28248,1.411561,-0.672622,5.911981,0.227745,0.397602,6.54322,1979,0.8870679879325469,1.4115609999999998,0.06850150776642276,0.9035277737872179,0.039237418036790435
82,1979-11-30,4.94752,0.209477,0.41474,5.571737,1.551628,0.261386,1.290242,-0.182937,6.049123,0.209477,0.41474,6.679042,1979,0.8342120022602043,1.290242,0.07443639209819129,0.9056872228083009,0.03759635460180551
83,1979-12-31,4.89564,0.223959,0.425109,5.544708,1.681775,0.25789,1.423885,0.369039,6.682671,0.223959,0.425109,7.337632,1979,0.7556535950562797,1.423885,0.07666932145029098,0.9107394592696936,0.040391486801469076
84,1980-01-31,5.11377,0.215389,0.478943,5.808102,1.679961,0.225585,1.454376,0.302537,6.864636,0.215389,0.478943,7.565016,1980,0.7677580589386724,1.4543760000000001,0.0824611895589988,0.9074185699012401,0.037084231647446966
85,1980-02-29,4.804588,0.210277,0.424298,5.439163,1.458972,0.208653,1.250319,0.433663,6.482913,0.210277,0.424298,7.123145,1980,0.7635900995978602,1.250319,0.07800795820974661,0.9101194767199039,0.03865980850362455
86,1980-03-31,5.14794,0.218584,0.469134,5.835658,1.461064,0.262475,1.198588,-0.012339,6.328141,0.218584,0.469134,7.021907,1980,0.8310645526920251,1.198589,0.08039093449273416,0.9011997737936432,0.03745661586062789
87,1980-04-30,4.909243,0.205,0.477356,5.591598,1.32502,0.285794,1.039226,-0.472372,5.470245,0.205,0.477356,6.158453,1980,0.9079549685610981,1.0392260000000002,0.08537022868954455,0.8882498575535123,0.036662149174529354
88,1980-05-31,5.010862,0.200541,0.517456,5.728859,1.266758,0.343299,0.923459,-0.644948,5.283326,0.200541,0.517456,6.00737,1980,0.953638447440394,0.923459,0.09032444331410495,0.8794740460467725,0.03500539985361832
89,1980-06-30,4.833075,0.199859,0.497768,5.530702,1.27309,0.358751,0.914339,-0.572578,5.168984,0.199859,0.497768,5.872463,1980,0.9418027836020423,0.914339,0.09000087149877177,0.8802071635019242,0.03613628071083924
90,1980-07-31,4.687391,0.229329,0.471331,5.388052,1.195105,0.322017,0.873088,-0.125692,5.42874,0.229329,0.471331,6.135448,1980,0.8781839565749722,0.8730880000000001,0.08747706963481422,0.8848155831489404,0.04256250682064687
91,1980-08-31,4.782434,0.265424,0.429358,5.477215,1.18835,0.311891,0.876459,-0.290075,5.36277,0.265424,0.429358,6.063599,1980,0.9032943966116493,0.8764590000000001,0.07838983863149429,0.8844202923049497,0.04845966426368145
92,1980-09-30,4.775533,0.257127,0.401712,5.434372,1.154368,0.329056,0.825311,-0.289239,5.305752,0.257127,0.401712,5.970443,1980,0.9102125252682254,0.825312,0.07392059284863091,0.8886697352273524,0.047314942738553786
93,1980-10-31,4.962184,0.267351,0.402564,5.632099,1.233094,0.369312,0.863782,-0.179291,5.640628,0.267351,0.402564,6.31659,1980,0.891635993471161,0.8637819999999999,0.07147672652771195,0.8929862473264848,0.04746915847892588
94,1980-11-30,4.828384,0.228892,0.409876,5.467152,1.212647,0.34119,0.871458,0.081628,5.775618,0.228892,0.409876,6.420238,1980,0.8515497400563654,0.871457,0.07497066114130356,0.8995956224675782,0.041866770852538954
95,1980-12-31,5.124584,0.241396,0.448546,5.814526,1.3478,0.33675,1.01105,0.538219,6.667805,0.241396,0.448546,7.363795,1980,0.7896099769208675,1.01105,0.07714231564189411,0.905484875665333,0.04151602383410101
96,1981-01-31,4.933286,0.26228,0.462381,5.657948,1.327837,0.260909,1.066928,0.914377,6.904959,0.26228,0.462381,7.639252,1981,0.7406416230280137,1.0669279999999999,0.08172238415764867,0.9038789399799876,0.046356028722780766
97,1981-02-28,4.710872,0.238196,0.427043,5.37611,1.193052,0.276662,0.916391,0.192008,5.810571,0.238196,0.427043,6.484509,1981,0.8290697105979804,0.91639,0.07943345653269744,0.8960695405002909,0.044306385100007256
98,1981-03-31,5.201903,0.242709,0.443808,5.88842,1.173761,0.369183,0.804578,-0.086788,5.910062,0.242709,0.443808,6.60621,1981,0.8913461727677443,0.804578,0.07536962377004357,0.8946221812506717,0.04121801773650657
99,1981-04-30,4.135199,0.227726,0.43802,4.800945,1.066492,0.324137,0.742355,0.331906,5.20014,0.227726,0.43802,5.875206,1981,0.8171534751292123,0.742355,0.09123620453889808,0.8850991777990422,0.0474335781809623
100,1981-05-31,4.245212,0.217546,0.480423,4.943181,1.112558,0.273023,0.839534,0.156835,5.231949,0.217546,0.480423,5.93955,1981,0.832248402656767,0.8395349999999999,0.09718903677611643,0.8808662272394374,0.04400931303142652
101,1981-06-30,4.672515,0.233457,0.496995,5.402967,1.022351,0.245397,0.776954,-0.184218,5.255929,0.233457,0.496995,5.995702,1981,0.9011400166319141,0.776954,0.0919855701506228,0.8766161160111027,0.043209036812551324
102,1981-07-31,5.007101,0.254569,0.491304,5.752973,1.121443,0.392644,0.728799,-0.273337,5.452931,0.254569,0.491304,6.208435,1981,0.9266381946496984,0.728799,0.08540001839049133,0.8783100733115512,0.044249990396269895
103,1981-08-31,5.177108,0.297219,0.454028,5.928355,1.113573,0.41954,0.694033,-0.509471,5.352038,0.297219,0.454028,6.112916,1981,0.9698080261531484,0.6940329999999999,0.07658583198880634,0.875529452719455,0.05013515553640091
104,1981-09-30,5.06372,0.269115,0.40722,5.740055,1.183724,0.410856,0.772868,-0.692172,5.135095,0.269115,0.40722,5.820751,1981,0.9861364968197404,0.772868,0.07094357109818634,0.8822048907434797,0.0468836971074319
105,1981-10-31,5.254067,0.226731,0.416966,5.897764,1.160414,0.465502,0.694912,-0.448601,5.490746,0.226731,0.416966,6.144075,1981,0.9599108083804315,0.694912,0.07069899711144767,0.8936651977718371,0.03844355250566147
106,1981-11-30,4.954065,0.251301,0.418476,5.623842,1.090669,0.439771,0.650898,-0.136429,5.459212,0.251301,0.418476,6.13831,1981,0.9161873544998542,0.6508980000000001,0.07441105208858997,0.889367268841098,0.04468493247143145
107,1981-12-31,5.132915,0.286743,0.477024,5.896682,1.153155,0.429619,0.723536,0.468348,6.315167,0.286743,0.477024,7.088566,1981,0.8318582347967135,0.723536,0.08089701971379837,0.8908948580008988,0.04862785546176647
108,1982-01-31,4.918393,0.284331,0.51444,5.717164,1.06643,0.316441,0.749989,0.981013,6.640697,0.284331,0.51444,7.448166,1982,0.7675935257082079,0.749989,0.0899816762296831,0.8915882111112992,0.049732874551088616
109,1982-02-28,4.728817,0.223538,0.489624,5.441978,0.872937,0.373937,0.499,0.53027,5.750531,0.223538,0.489624,6.471248,1982,0.8409472176000672,0.49899999999999994,0.08997169779076652,0.8886278195488722,0.041076608541967645
110,1982-03-31,5.267363,0.251971,0.544724,6.064058,0.892758,0.440048,0.45271,0.027239,5.740713,0.251971,0.544724,6.544007,1982,0.9266582385990725,0.45271000000000006,0.0898282964971641,0.877247380695039,0.04155154848452967
111,1982-04-30,4.87061,0.241222,0.517128,5.62896,0.83866,0.425018,0.413643,-0.002017,5.27593,0.241222,0.517128,6.040586,1982,0.9318566112625497,0.41364199999999995,0.09186919075637417,0.8734136058985005,0.04285374207668912
112,1982-05-31,4.856617,0.239606,0.525795,5.622018,0.940268,0.417923,0.522345,-0.541984,4.829676,0.239606,0.525795,5.602379,1982,1.003505475084781,0.5223450000000001,0.09352424698746963,0.8620759145355928,0.042619216089311705
113,1982-06-30,4.760056,0.26604,0.518974,5.54507,0.992314,0.414798,0.577516,-0.549912,4.78391,0.26604,0.518974,5.572673,1982,0.9950467217437664,0.577516,0.09359196547563874,0.8584587683504845,0.04797775321141122
114,1982-07-31,4.590146,0.281997,0.519267,5.39141,1.133264,0.383841,0.749423,-0.304981,5.028317,0.281997,0.519267,5.835852,1982,0.9238428253492377,0.7494230000000001,0.09631376578668661,0.8616251748673545,0.05230487015456069
115,1982-08-31,4.8292,0.276671,0.483203,5.589074,1.01679,0.356374,0.660416,-0.430863,5.047842,0.276671,0.483203,5.818627,1982,0.9605485967737749,0.6604160000000001,0.08645492974328127,0.867531464037822,0.04950211788213933
116,1982-09-30,4.613666,0.281149,0.433748,5.328563,1.017597,0.374181,0.643417,-0.422708,4.823564,0.281149,0.433748,5.549273,1982,0.9602272225569006,0.6434160000000001,0.08140055771133795,0.8692244912081276,0.05276263037520622
117,1982-10-31,4.764703,0.257422,0.439874,5.461999,1.041527,0.436056,0.605471,-0.340962,5.017757,0.257422,0.439874,5.726507,1982,0.9538098879473996,0.6054710000000001,0.08053351895523965,0.8762334526090686,0.04712963147741331
118,1982-11-30,4.580885,0.257281,0.46993,5.308096,1.100767,0.348893,0.751875,-0.081028,5.241011,0.257281,0.46993,5.978943,1982,0.8877983951343907,0.751874,0.08853080275865395,0.876578184471737,0.048469545388779706
119,1982-12-31,4.635404,0.269921,0.52293,5.428255,0.947767,0.320089,0.627678,0.402519,5.655954,0.269921,0.52293,6.458452,1982,0.840488556700584,0.627678,0.09633482583261103,0.8757445282553776,0.049725187928717426
